ResultID,DataSource,StationID,Parameter,RelativeDepth,AnalysisTimeSpan,MinYear,MaxYear,N_obs,Median,Trend,Trend_cat
553450,CHEVWQMN_WQ,LBGOT2,TN_UGL,Surface,Period of Record,2005,2020,188,1131.5,-1,"Decreasing Trend, Smaller"
553451,CHEVWQMN_WQ,LBOYS1,TN_UGL,Surface,Period of Record,2005,2020,188,627,-1,"Decreasing Trend, Smaller"
553452,CHEVWQMN_WQ,LBV002,TN_UGL,Surface,Period of Record,1998,2019,252,770,-1,"Decreasing Trend, Smaller"
553453,CHEVWQMN_WQ,LBV003,TN_UGL,Surface,Period of Record,1998,2020,269,734,-1,"Decreasing Trend, Smaller"
553454,CHEVWQMN_WQ,LBV004,TN_UGL,Surface,Period of Record,1998,2020,269,584,-1,"Decreasing Trend, Smaller"
553455,CHEVWQMN_WQ,LBV005,TN_UGL,Surface,Period of Record,1998,2020,268,490,-1,"Decreasing Trend, Smaller"
553456,CHEVWQMN_WQ,LBV006,TN_UGL,Surface,Period of Record,1999,2020,261,824.5,-1,"Decreasing Trend, Smaller"
553457,CHEVWQMN_WQ,LBV007,TN_UGL,Surface,Period of Record,2005,2020,188,522,-1,"Decreasing Trend, Smaller"
553458,CHEVWQMN_WQ,MPV001,TN_UGL,Surface,Period of Record,1998,2020,269,781,-1,"Decreasing Trend, Smaller"
553459,CHEVWQMN_WQ,MPV002,TN_UGL,Surface,Period of Record,1998,2020,268,822,-1,"Decreasing Trend, Smaller"
553460,CHEVWQMN_WQ,MPV003,TN_UGL,Surface,Period of Record,1998,2020,269,735,0,No Trend
553461,CHEVWQMN_WQ,MPV004,TN_UGL,Surface,Period of Record,1998,2020,269,710,-1,"Decreasing Trend, Smaller"
553462,CHEVWQMN_WQ,PIV001,TN_UGL,Surface,Period of Record,1999,2020,256,534,-1,"Decreasing Trend, Smaller"
553463,CHEVWQMN_WQ,PIV002,TN_UGL,Surface,Period of Record,1998,2020,269,636.5,-1,"Decreasing Trend, Smaller"
553464,CHEVWQMN_WQ,PIV004,TN_UGL,Surface,Period of Record,2000,2020,251,634.5,-1,"Decreasing Trend, Smaller"
553465,CHEVWQMN_WQ,PIV006,TN_UGL,Surface,Period of Record,1998,2020,267,740,-1,"Decreasing Trend, Smaller"
553466,CHEVWQMN_WQ,PIV007,TN_UGL,Surface,Period of Record,1999,2019,242,705,-1,"Decreasing Trend, Smaller"
553467,CHEVWQMN_WQ,SCV001,TN_UGL,Surface,Period of Record,1998,2020,266,552.5,-1,"Decreasing Trend, Smaller"
553468,CHEVWQMN_WQ,SCV002,TN_UGL,Surface,Period of Record,1998,2020,265,517,-1,"Decreasing Trend, Smaller"
553469,EPC_ROUTINE_MONITORING,139,TN_UGL,Surface,Period of Record,1981,2019,455,1426.49995,0,No Trend
553470,LAKELAND_WQ,BEULAHWQ,TN_UGL,Surface,Period of Record,1988,2020,384,1190.5,-1,"Decreasing Trend, Smaller"
553471,LAKELAND_WQ,BONNETWQ,TN_UGL,Surface,Period of Record,1988,2020,384,3275,0,No Trend
553472,LAKELAND_WQ,HORNEYWQ,TN_UGL,Surface,Period of Record,1988,2020,384,1650,0,No Trend
553473,LAKELAND_WQ,MIRRORWQ,TN_UGL,Surface,Period of Record,1988,2020,384,1347,-1,"Decreasing Trend, Smaller"
553474,LAKELAND_WQ,MORTONWQ,TN_UGL,Surface,Period of Record,1987,2020,397,2110,-1,"Decreasing Trend, Smaller"
553475,LAKELAND_WQ,WIREWQ,TN_UGL,Surface,Period of Record,1988,2020,384,704,-1,"Decreasing Trend, Smaller"
553476,LEE_PONDWATCH_WQ,1.1,TN_UGL,Surface,Period of Record,2003,2019,204,1323.98149,0,No Trend
553477,LEE_PONDWATCH_WQ,14,TN_UGL,Surface,Period of Record,2007,2018,135,980.9624,-1,"Decreasing Trend, Smaller"
553478,LEE_PONDWATCH_WQ,21,TN_UGL,Surface,Period of Record,2008,2019,142,565.24971,0,No Trend
553479,LEE_PONDWATCH_WQ,33,TN_UGL,Surface,Period of Record,2003,2019,203,959.5,0,No Trend
553480,LEE_PONDWATCH_WQ,34,TN_UGL,Surface,Period of Record,2004,2019,185,646,0,No Trend
553481,LEE_PONDWATCH_WQ,35,TN_UGL,Surface,Period of Record,2003,2019,204,924.5493,0,No Trend
553482,LEE_PONDWATCH_WQ,37,TN_UGL,Surface,Period of Record,2003,2018,188,1358.7951,-1,"Decreasing Trend, Smaller"
553483,LEE_PONDWATCH_WQ,42.1,TN_UGL,Surface,Period of Record,2003,2019,192,1365,0,No Trend
553484,LEE_PONDWATCH_WQ,42.2,TN_UGL,Surface,Period of Record,2006,2019,158,1424.5854,0,No Trend
553485,LEE_PONDWATCH_WQ,44.2,TN_UGL,Surface,Period of Record,2005,2019,176,1140.23309,-1,"Decreasing Trend, Smaller"
553486,LEE_PONDWATCH_WQ,44.3,TN_UGL,Surface,Period of Record,2005,2019,170,1067.2807,-1,"Decreasing Trend, Smaller"
553487,LEE_PONDWATCH_WQ,44.4,TN_UGL,Surface,Period of Record,2008,2019,141,1310,-1,"Decreasing Trend, Smaller"
553488,LEE_PONDWATCH_WQ,50,TN_UGL,Surface,Period of Record,2006,2018,149,995.51997,0,No Trend
553489,LEE_PONDWATCH_WQ,54,TN_UGL,Surface,Period of Record,2006,2019,159,1600.5,-1,"Decreasing Trend, Smaller"
553490,LEE_PONDWATCH_WQ,55.1,TN_UGL,Surface,Period of Record,2006,2019,159,1743.54335,-1,"Decreasing Trend, Smaller"
553491,LEE_PONDWATCH_WQ,55.13,TN_UGL,Surface,Period of Record,2007,2019,155,942.5,0,No Trend
553492,LEE_PONDWATCH_WQ,57,TN_UGL,Surface,Period of Record,2007,2019,149,1161.8206,-1,"Decreasing Trend, Smaller"
553493,LEE_PONDWATCH_WQ,63,TN_UGL,Surface,Period of Record,2008,2019,135,1055.467,0,No Trend
553494,LEE_WQ,10MIFM01,TN_UGL,Surface,Period of Record,2006,2020,180,780,0,No Trend
553495,LEE_WQ,10MIFM07,TN_UGL,Surface,Period of Record,2006,2020,180,780,0,No Trend
553496,LEE_WQ,10MIGR10,TN_UGL,Surface,Period of Record,1990,2020,364,790,1,"Increasing Trend, Smaller"
553497,LEE_WQ,10MIGR20,TN_UGL,Surface,Period of Record,1990,2020,364,800,1,"Increasing Trend, Smaller"
553498,LEE_WQ,10MIGR40,TN_UGL,Surface,Period of Record,1990,2020,364,830,0,No Trend
553499,LEE_WQ,10MIGR50,TN_UGL,Surface,Period of Record,1990,2020,364,850,0,No Trend
553500,LEE_WQ,10MIGR60,TN_UGL,Surface,Period of Record,1990,2020,364,850,-1,"Decreasing Trend, Smaller"
553501,LEE_WQ,10MIGR80,TN_UGL,Surface,Period of Record,1990,2020,364,900,-1,"Decreasing Trend, Smaller"
553502,LEE_WQ,10MIGR91,TN_UGL,Surface,Period of Record,1990,2020,364,1120,-1,"Decreasing Trend, Smaller"
553503,LEE_WQ,140,TN_UGL,Surface,Period of Record,2002,2018,189,400,0,No Trend
553504,LEE_WQ,141,TN_UGL,Surface,Period of Record,2002,2020,218,435,0,No Trend
553505,LEE_WQ,142,TN_UGL,Surface,Period of Record,2003,2019,188,360,0,No Trend
553506,LEE_WQ,143,TN_UGL,Surface,Period of Record,2002,2020,215,421,0,No Trend
553507,LEE_WQ,144,TN_UGL,Surface,Period of Record,2003,2020,213,550,0,No Trend
553508,LEE_WQ,145,TN_UGL,Surface,Period of Record,2002,2018,198,480,0,No Trend
553509,LEE_WQ,146,TN_UGL,Surface,Period of Record,2002,2020,214,635,0,No Trend
553510,LEE_WQ,147,TN_UGL,Surface,Period of Record,2003,2020,207,472.5,0,No Trend
553511,LEE_WQ,148,TN_UGL,Surface,Period of Record,2006,2019,157,560,0,No Trend
553512,LEE_WQ,149,TN_UGL,Surface,Period of Record,2003,2019,194,460,0,No Trend
553513,LEE_WQ,150,TN_UGL,Surface,Period of Record,2002,2020,224,610,0,No Trend
553514,LEE_WQ,152,TN_UGL,Surface,Period of Record,2002,2019,200,430,0,No Trend
553515,LEE_WQ,153,TN_UGL,Surface,Period of Record,2002,2020,222,480,0,No Trend
553516,LEE_WQ,154,TN_UGL,Surface,Period of Record,2002,2019,205,600,0,No Trend
553517,LEE_WQ,155,TN_UGL,Surface,Period of Record,2006,2019,165,560,0,No Trend
553518,LEE_WQ,156,TN_UGL,Surface,Period of Record,2002,2018,196,437.5,0,No Trend
553519,LEE_WQ,157,TN_UGL,Surface,Period of Record,2003,2019,200,386,0,No Trend
553520,LEE_WQ,158,TN_UGL,Surface,Period of Record,2003,2020,213,440,0,No Trend
553521,LEE_WQ,159,TN_UGL,Surface,Period of Record,2002,2020,222,530,0,No Trend
553522,LEE_WQ,16-18GR,TN_UGL,Surface,Period of Record,1992,2020,345,730,-1,"Decreasing Trend, Smaller"
553523,LEE_WQ,16-3GR,TN_UGL,Surface,Period of Record,1992,2020,345,900,1,"Increasing Trend, Smaller"
553524,LEE_WQ,160,TN_UGL,Surface,Period of Record,2003,2020,206,445,0,No Trend
553525,LEE_WQ,161,TN_UGL,Surface,Period of Record,2002,2020,219,507.5,0,No Trend
553526,LEE_WQ,162,TN_UGL,Surface,Period of Record,2002,2020,223,477.5,0,No Trend
553527,LEE_WQ,163,TN_UGL,Surface,Period of Record,2002,2020,210,555,0,No Trend
553528,LEE_WQ,166,TN_UGL,Surface,Period of Record,2003,2019,193,440,0,No Trend
553529,LEE_WQ,167,TN_UGL,Surface,Period of Record,2002,2020,210,470,0,No Trend
553531,LEE_WQ,171,TN_UGL,Surface,Period of Record,2002,2020,223,560,1,"Increasing Trend, Smaller"
553532,LEE_WQ,172,TN_UGL,Surface,Period of Record,2002,2019,204,550,0,No Trend
553533,LEE_WQ,173,TN_UGL,Surface,Period of Record,2002,2020,218,590,0,No Trend
553534,LEE_WQ,174,TN_UGL,Surface,Period of Record,2003,2020,209,480,0,No Trend
553535,LEE_WQ,175,TN_UGL,Surface,Period of Record,2008,2020,148,570,0,No Trend
553536,LEE_WQ,176,TN_UGL,Surface,Period of Record,2003,2020,208,660,0,No Trend
553537,LEE_WQ,177,TN_UGL,Surface,Period of Record,2003,2018,183,475,0,No Trend
553538,LEE_WQ,178,TN_UGL,Surface,Period of Record,2002,2020,212,650,0,No Trend
553539,LEE_WQ,179,TN_UGL,Surface,Period of Record,2002,2018,194,497.5,0,No Trend
553540,LEE_WQ,18-6GR,TN_UGL,Surface,Period of Record,1992,2020,345,800,1,"Increasing Trend, Smaller"
553542,LEE_WQ,181,TN_UGL,Surface,Period of Record,2002,2020,224,490,0,No Trend
553543,LEE_WQ,182,TN_UGL,Surface,Period of Record,2002,2020,222,630,0,No Trend
553544,LEE_WQ,185,TN_UGL,Surface,Period of Record,2002,2020,224,510,0,No Trend
553545,LEE_WQ,186,TN_UGL,Surface,Period of Record,2002,2020,223,530,0,No Trend
553546,LEE_WQ,187,TN_UGL,Surface,Period of Record,2002,2020,217,580,0,No Trend
553547,LEE_WQ,20-29GR,TN_UGL,Surface,Period of Record,1992,2020,345,990,1,"Increasing Trend, Smaller"
553548,LEE_WQ,20-9GR,TN_UGL,Surface,Period of Record,1992,2020,345,810,0,No Trend
553551,LEE_WQ,20A-11GR,TN_UGL,Surface,Period of Record,1992,2020,345,940,1,"Increasing Trend, Smaller"
553552,LEE_WQ,20A-19GR,TN_UGL,Surface,Period of Record,1992,2020,345,1100,1,"Increasing Trend, Smaller"
553553,LEE_WQ,21-7GR,TN_UGL,Surface,Period of Record,1992,2020,345,1100,1,"Increasing Trend, Smaller"
553557,LEE_WQ,22-18GR,TN_UGL,Surface,Period of Record,1992,2020,345,970,1,"Increasing Trend, Smaller"
553558,LEE_WQ,22-7GR,TN_UGL,Surface,Period of Record,1992,2020,344,980,1,"Increasing Trend, Smaller"
553561,LEE_WQ,23-27GR,TN_UGL,Surface,Period of Record,1992,2020,345,975,1,"Increasing Trend, Smaller"
553562,LEE_WQ,23-5GR,TN_UGL,Surface,Period of Record,1992,2020,345,990,1,"Increasing Trend, Smaller"
553566,LEE_WQ,24-19GR,TN_UGL,Surface,Period of Record,1992,2020,345,950,1,"Increasing Trend, Smaller"
553567,LEE_WQ,24-7GR,TN_UGL,Surface,Period of Record,1992,2020,345,930,1,"Increasing Trend, Smaller"
553570,LEE_WQ,25-GR20,TN_UGL,Surface,Period of Record,1996,2020,297,1005,1,"Increasing Trend, Smaller"
553572,LEE_WQ,251,TN_UGL,Surface,Period of Record,2007,2020,161,670,0,No Trend
553577,LEE_WQ,27-6GR,TN_UGL,Surface,Period of Record,1992,2020,345,810,0,No Trend
553578,LEE_WQ,272,TN_UGL,Surface,Period of Record,2005,2019,174,510,0,No Trend
553579,LEE_WQ,274,TN_UGL,Surface,Period of Record,2004,2020,193,775,0,No Trend
553580,LEE_WQ,275,TN_UGL,Surface,Period of Record,2004,2020,188,680,0,No Trend
553582,LEE_WQ,27O-GR20,TN_UGL,Surface,Period of Record,1996,2020,297,860,1,"Increasing Trend, Smaller"
553583,LEE_WQ,28-5GR,TN_UGL,Surface,Period of Record,1992,2020,345,950,1,"Increasing Trend, Smaller"
553589,LEE_WQ,29-8GR,TN_UGL,Surface,Period of Record,1992,2020,345,935,1,"Increasing Trend, Smaller"
553590,LEE_WQ,294,TN_UGL,Surface,Period of Record,2006,2020,173,590,0,No Trend
553591,LEE_WQ,295,TN_UGL,Surface,Period of Record,2004,2020,201,500,0,No Trend
553592,LEE_WQ,297,TN_UGL,Surface,Period of Record,2004,2019,181,750,0,No Trend
553593,LEE_WQ,298,TN_UGL,Surface,Period of Record,2003,2018,174,535,0,No Trend
553595,LEE_WQ,305,TN_UGL,Surface,Period of Record,2003,2020,201,530,0,No Trend
553596,LEE_WQ,307,TN_UGL,Surface,Period of Record,2003,2020,198,685,0,No Trend
553599,LEE_WQ,317,TN_UGL,Surface,Period of Record,2003,2019,193,540,0,No Trend
553600,LEE_WQ,319,TN_UGL,Surface,Period of Record,2006,2020,177,570,0,No Trend
553602,LEE_WQ,322,TN_UGL,Surface,Period of Record,2006,2019,162,670,0,No Trend
553603,LEE_WQ,323,TN_UGL,Surface,Period of Record,2006,2020,172,590,0,No Trend
553604,LEE_WQ,324,TN_UGL,Surface,Period of Record,2007,2020,162,630,0,No Trend
553605,LEE_WQ,325,TN_UGL,Surface,Period of Record,2006,2019,161,510,0,No Trend
553608,LEE_WQ,330,TN_UGL,Surface,Period of Record,2004,2020,193,805,0,No Trend
553609,LEE_WQ,331,TN_UGL,Surface,Period of Record,2005,2020,182,550,0,No Trend
553610,LEE_WQ,332,TN_UGL,Surface,Period of Record,2005,2020,179,570,0,No Trend
553611,LEE_WQ,335,TN_UGL,Surface,Period of Record,2007,2020,154,540,0,No Trend
553612,LEE_WQ,336,TN_UGL,Surface,Period of Record,2006,2020,167,610,0,No Trend
553613,LEE_WQ,337,TN_UGL,Surface,Period of Record,2007,2020,168,495,0,No Trend
553614,LEE_WQ,338,TN_UGL,Surface,Period of Record,2006,2019,152,490,0,No Trend
553615,LEE_WQ,342,TN_UGL,Surface,Period of Record,2004,2020,194,715,0,No Trend
553616,LEE_WQ,343,TN_UGL,Surface,Period of Record,2006,2020,179,695,0,No Trend
553619,LEE_WQ,346,TN_UGL,Surface,Period of Record,2003,2020,204,580,1,"Increasing Trend, Smaller"
553620,LEE_WQ,347,TN_UGL,Surface,Period of Record,2006,2019,152,430,0,No Trend
553621,LEE_WQ,348,TN_UGL,Surface,Period of Record,2007,2020,163,715,1,"Increasing Trend, Smaller"
553622,LEE_WQ,349,TN_UGL,Surface,Period of Record,2006,2020,169,600,1,"Increasing Trend, Smaller"
553623,LEE_WQ,350,TN_UGL,Surface,Period of Record,2006,2020,172,620,0,No Trend
553624,LEE_WQ,351,TN_UGL,Surface,Period of Record,2006,2020,173,590,1,"Increasing Trend, Smaller"
553628,LEE_WQ,357,TN_UGL,Surface,Period of Record,2007,2020,163,660,0,No Trend
553629,LEE_WQ,358,TN_UGL,Surface,Period of Record,2006,2020,174,490,0,No Trend
553630,LEE_WQ,359,TN_UGL,Surface,Period of Record,2006,2020,170,635,1,"Increasing Trend, Smaller"
553631,LEE_WQ,360,TN_UGL,Surface,Period of Record,2006,2020,171,635,1,"Increasing Trend, Smaller"
553632,LEE_WQ,361,TN_UGL,Surface,Period of Record,2006,2020,174,660,0,No Trend
553633,LEE_WQ,362,TN_UGL,Surface,Period of Record,2007,2020,150,600,0,No Trend
553634,LEE_WQ,363,TN_UGL,Surface,Period of Record,2006,2020,170,625,0,No Trend
553635,LEE_WQ,364,TN_UGL,Surface,Period of Record,2006,2020,165,530,0,No Trend
553636,LEE_WQ,365,TN_UGL,Surface,Period of Record,2006,2019,152,560,2,"Increasing Trend, Larger Rate"
553638,LEE_WQ,37-4GR,TN_UGL,Surface,Period of Record,1992,2020,345,600,1,"Increasing Trend, Smaller"
553639,LEE_WQ,371,TN_UGL,Surface,Period of Record,2006,2020,170,685,0,No Trend
553640,LEE_WQ,372,TN_UGL,Surface,Period of Record,2007,2020,157,650,0,No Trend
553641,LEE_WQ,374,TN_UGL,Surface,Period of Record,2007,2019,145,300,0,No Trend
553642,LEE_WQ,375,TN_UGL,Surface,Period of Record,2006,2020,169,695,2,"Increasing Trend, Larger Rate"
553643,LEE_WQ,376,TN_UGL,Surface,Period of Record,2006,2020,168,605,0,No Trend
553644,LEE_WQ,377,TN_UGL,Surface,Period of Record,2006,2020,168,565,1,"Increasing Trend, Smaller"
553645,LEE_WQ,378,TN_UGL,Surface,Period of Record,2006,2020,172,637.5,1,"Increasing Trend, Smaller"
553647,LEE_WQ,38-3GR,TN_UGL,Surface,Period of Record,1992,2020,345,580,1,"Increasing Trend, Smaller"
553650,LEE_WQ,386,TN_UGL,Surface,Period of Record,2002,2020,223,880,0,No Trend
553651,LEE_WQ,387,TN_UGL,Surface,Period of Record,2004,2020,196,730,0,No Trend
553653,LEE_WQ,39-GR20,TN_UGL,Surface,Period of Record,1996,2020,296,800,0,No Trend
553655,LEE_WQ,394,TN_UGL,Surface,Period of Record,2002,2020,211,830,0,No Trend
553656,LEE_WQ,395,TN_UGL,Surface,Period of Record,2002,2020,216,990,0,No Trend
553658,LEE_WQ,40-18GR,TN_UGL,Surface,Period of Record,1992,2020,345,620,1,"Increasing Trend, Smaller"
553659,LEE_WQ,40-32GR,TN_UGL,Surface,Period of Record,1992,2020,345,630,1,"Increasing Trend, Smaller"
553660,LEE_WQ,403,TN_UGL,Surface,Period of Record,2002,2019,201,855,0,No Trend
553661,LEE_WQ,404,TN_UGL,Surface,Period of Record,2005,2020,175,880,0,No Trend
553662,LEE_WQ,412,TN_UGL,Surface,Period of Record,2004,2020,197,970,0,No Trend
553663,LEE_WQ,413,TN_UGL,Surface,Period of Record,2002,2020,215,910,0,No Trend
553664,LEE_WQ,417,TN_UGL,Surface,Period of Record,2005,2020,186,1150,0,No Trend
553665,LEE_WQ,418,TN_UGL,Surface,Period of Record,2002,2020,219,855,0,No Trend
553666,LEE_WQ,419,TN_UGL,Surface,Period of Record,2002,2019,199,920,0,No Trend
553667,LEE_WQ,423,TN_UGL,Surface,Period of Record,2002,2020,217,1100,0,No Trend
553668,LEE_WQ,428,TN_UGL,Surface,Period of Record,2002,2020,212,1100,0,No Trend
553669,LEE_WQ,429,TN_UGL,Surface,Period of Record,2002,2020,221,1000,0,No Trend
553670,LEE_WQ,435,TN_UGL,Surface,Period of Record,2003,2020,211,1100,0,No Trend
553673,LEE_WQ,442,TN_UGL,Surface,Period of Record,2002,2020,217,1100,0,No Trend
553675,LEE_WQ,448,TN_UGL,Surface,Period of Record,2003,2020,206,1055,0,No Trend
553676,LEE_WQ,449,TN_UGL,Surface,Period of Record,2003,2020,212,1100,0,No Trend
553677,LEE_WQ,450,TN_UGL,Surface,Period of Record,2002,2020,213,1250,0,No Trend
553678,LEE_WQ,453,TN_UGL,Surface,Period of Record,2002,2019,198,1050,0,No Trend
553679,LEE_WQ,454,TN_UGL,Surface,Period of Record,2002,2020,209,1180,0,No Trend
553680,LEE_WQ,455,TN_UGL,Surface,Period of Record,2003,2020,210,1100,0,No Trend
553681,LEE_WQ,462,TN_UGL,Surface,Period of Record,2002,2019,208,1200,0,No Trend
553682,LEE_WQ,463,TN_UGL,Surface,Period of Record,2003,2019,198,1250,0,No Trend
553683,LEE_WQ,46B-9GR,TN_UGL,Surface,Period of Record,1992,2020,345,835,1,"Increasing Trend, Smaller"
553684,LEE_WQ,46B-L6GR,TN_UGL,Surface,Period of Record,1992,2020,345,1335,1,"Increasing Trend, Smaller"
553685,LEE_WQ,47A-15GR,TN_UGL,Surface,Period of Record,1992,2020,345,835,1,"Increasing Trend, Smaller"
553686,LEE_WQ,47A-28GR,TN_UGL,Surface,Period of Record,1992,2020,345,760,1,"Increasing Trend, Smaller"
553687,LEE_WQ,47A-4GR,TN_UGL,Surface,Period of Record,1992,2020,345,825,1,"Increasing Trend, Smaller"
553688,LEE_WQ,47B-11GR,TN_UGL,Surface,Period of Record,1992,2020,345,780,1,"Increasing Trend, Smaller"
553689,LEE_WQ,48-10GR,TN_UGL,Surface,Period of Record,1992,2020,345,860,1,"Increasing Trend, Smaller"
553690,LEE_WQ,48-15GR,TN_UGL,Surface,Period of Record,1992,2020,345,870,1,"Increasing Trend, Smaller"
553691,LEE_WQ,48-25GR,TN_UGL,Surface,Period of Record,1992,2020,345,710,1,"Increasing Trend, Smaller"
553692,LEE_WQ,604,TN_UGL,Surface,Period of Record,2003,2019,185,570,0,No Trend
553693,LEE_WQ,608,TN_UGL,Surface,Period of Record,2003,2019,188,792.5,0,No Trend
553694,LEE_WQ,611,TN_UGL,Surface,Period of Record,2004,2020,187,532.5,0,No Trend
553695,LEE_WQ,612,TN_UGL,Surface,Period of Record,2003,2020,205,600,0,No Trend
553696,LEE_WQ,613,TN_UGL,Surface,Period of Record,2004,2020,190,804,0,No Trend
553697,LEE_WQ,615,TN_UGL,Surface,Period of Record,2003,2020,202,795,0,No Trend
553698,LEE_WQ,616,TN_UGL,Surface,Period of Record,2004,2019,183,595,0,No Trend
553699,LEE_WQ,618,TN_UGL,Surface,Period of Record,2004,2019,184,620,0,No Trend
553700,LEE_WQ,619,TN_UGL,Surface,Period of Record,2003,2020,205,700,0,No Trend
553701,LEE_WQ,620,TN_UGL,Surface,Period of Record,2003,2020,204,760,1,"Increasing Trend, Smaller"
553702,LEE_WQ,621,TN_UGL,Surface,Period of Record,2003,2020,205,730,1,"Increasing Trend, Smaller"
553703,LEE_WQ,622,TN_UGL,Surface,Period of Record,2005,2020,186,630,0,No Trend
553704,LEE_WQ,624,TN_UGL,Surface,Period of Record,2004,2020,199,810,1,"Increasing Trend, Smaller"
553705,LEE_WQ,625,TN_UGL,Surface,Period of Record,2003,2020,208,765,0,No Trend
553706,LEE_WQ,626,TN_UGL,Surface,Period of Record,2003,2020,207,630,0,No Trend
553707,LEE_WQ,629,TN_UGL,Surface,Period of Record,2004,2020,193,510,0,No Trend
553708,LEE_WQ,630,TN_UGL,Surface,Period of Record,2004,2020,195,585,1,"Increasing Trend, Smaller"
553709,LEE_WQ,631,TN_UGL,Surface,Period of Record,2003,2020,205,700,1,"Increasing Trend, Smaller"
553710,LEE_WQ,632,TN_UGL,Surface,Period of Record,2005,2018,156,640,0,No Trend
553711,LEE_WQ,635,TN_UGL,Surface,Period of Record,2004,2020,193,630,0,No Trend
553712,LEE_WQ,636,TN_UGL,Surface,Period of Record,2005,2020,183,725,1,"Increasing Trend, Smaller"
553713,LEE_WQ,638,TN_UGL,Surface,Period of Record,2003,2020,201,520,1,"Increasing Trend, Smaller"
553714,LEE_WQ,639,TN_UGL,Surface,Period of Record,2004,2019,183,585,1,"Increasing Trend, Smaller"
553716,LEE_WQ,642,TN_UGL,Surface,Period of Record,2004,2020,201,560,0,No Trend
553717,LEE_WQ,645,TN_UGL,Surface,Period of Record,2003,2020,199,650,0,No Trend
553719,LEE_WQ,BILLGR20,TN_UGL,Surface,Period of Record,1990,2020,363,980,1,"Increasing Trend, Smaller"
553720,LEE_WQ,BILLGR60,TN_UGL,Surface,Period of Record,1990,2020,363,1330,0,No Trend
553721,LEE_WQ,BURNTS,TN_UGL,Surface,Period of Record,2006,2020,173,920,0,No Trend
553722,LEE_WQ,CES01SUR,TN_UGL,Surface,Period of Record,1999,2020,261,1400,0,No Trend
553723,LEE_WQ,CES03BOT,TN_UGL,Surface,Period of Record,1999,2006,89,1240,1,"Increasing Trend, Smaller"
553724,LEE_WQ,CES03SUR,TN_UGL,Surface,Period of Record,1999,2020,261,1295,1,"Increasing Trend, Smaller"
553725,LEE_WQ,CES04BOT,TN_UGL,Surface,Period of Record,1999,2006,89,1120,1,"Increasing Trend, Smaller"
553726,LEE_WQ,CES04SUR,TN_UGL,Surface,Period of Record,1999,2020,261,1195,1,"Increasing Trend, Smaller"
553727,LEE_WQ,CES06BOT,TN_UGL,Surface,Period of Record,1999,2006,89,840,1,"Increasing Trend, Smaller"
553728,LEE_WQ,CES06SUR,TN_UGL,Surface,Period of Record,1999,2020,261,900,1,"Increasing Trend, Smaller"
553729,LEE_WQ,CES10SUR,TN_UGL,Surface,Period of Record,2006,2020,172,700,1,"Increasing Trend, Smaller"
553730,LEE_WQ,CYPRESSGR,TN_UGL,Surface,Period of Record,2005,2020,187,1900,1,"Increasing Trend, Smaller"
553731,LEE_WQ,DEEPGR10,TN_UGL,Surface,Period of Record,1990,2020,363,980,0,No Trend
553732,LEE_WQ,DEEPGR50,TN_UGL,Surface,Period of Record,1990,2020,363,1300,0,No Trend
553733,LEE_WQ,DEEPGR90,TN_UGL,Surface,Period of Record,1990,2020,363,1500,0,No Trend
553734,LEE_WQ,EB-01,TN_UGL,Surface,Period of Record,1991,2020,358,472,1,"Increasing Trend, Smaller"
553735,LEE_WQ,EB-02,TN_UGL,Surface,Period of Record,1991,2020,358,620,1,"Increasing Trend, Smaller"
553736,LEE_WQ,EB-03,TN_UGL,Surface,Period of Record,1991,2020,358,530,1,"Increasing Trend, Smaller"
553737,LEE_WQ,EB-04,TN_UGL,Surface,Period of Record,1991,2020,358,530,1,"Increasing Trend, Smaller"
553738,LEE_WQ,EB-05,TN_UGL,Surface,Period of Record,1991,2020,358,569,1,"Increasing Trend, Smaller"
553739,LEE_WQ,EB-06,TN_UGL,Surface,Period of Record,1991,2020,358,430,1,"Increasing Trend, Smaller"
553740,LEE_WQ,EB-07,TN_UGL,Surface,Period of Record,1991,2020,356,570,1,"Increasing Trend, Smaller"
553741,LEE_WQ,EB-08,TN_UGL,Surface,Period of Record,1991,2020,359,480,1,"Increasing Trend, Smaller"
553742,LEE_WQ,EB-09,TN_UGL,Surface,Period of Record,1991,2020,359,540,1,"Increasing Trend, Smaller"
553743,LEE_WQ,EB-10,TN_UGL,Surface,Period of Record,1991,2020,359,610,1,"Increasing Trend, Smaller"
553744,LEE_WQ,EB-11,TN_UGL,Surface,Period of Record,1991,2020,359,550,1,"Increasing Trend, Smaller"
553745,LEE_WQ,EB-12,TN_UGL,Surface,Period of Record,1991,2020,359,625,1,"Increasing Trend, Smaller"
